datetime,airTemperature,airTemeratureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff,new,current,total,count1,count2,nonNegDigActivity,pademelon,red_necked_wallaby,great_barred_frog,yellow_throated_scrubwren,noisy_pitta
13/02/2023 1:00,29.7,-0.6,100.28,-0.01,2.95,0.9,0,71.2,1.4,1001,1.01,0.1,69.3,-27.4,38,26,64,271,200,0,14,12,9,9,11
13/02/2023 2:00,28.7,-0.6,100.21,-0.03,2.21,-0.02,0,76.7,2.3,994,1.12,0.01,52.1,-17.3,45,21,66,271,200,0,12,2,11,9,0
13/02/2023 3:00,29,-1.3,100.15,-0.01,2.5,0.15,0,74.6,4.6,946,1.26,0.19,62.1,1.9,34,24,58,271,200,0,11,10,5,5,2
13/02/2023 4:00,29.8,0.3,100.09,-0.02,3.64,1.27,0,70,-1.6,823,0.87,-0.34,35.6,-26.3,8,10,18,234,250,0,4,4,5,2,12
13/02/2023 5:00,30.6,0.7,100.04,0,2.91,0.53,0,65.3,-1.8,649,0.93,-0.02,42,1.9,35,24,59,271,200,0,6,7,7,2,4
13/02/2023 6:00,29,-0.3,100.03,-0.01,1.88,-0.37,0,77,1.6,430,0.86,-0.22,53.5,-6.5,10,14,24,271,200,0,8,9,2,0,3
13/02/2023 7:00,27.8,-0.1,100.1,0,1.65,-0.54,0,81.7,-0.5,55,0.72,-0.21,69.2,3.9,14,2,16,271,200,0,4,8,14,7,2
13/02/2023 8:00,27.3,0,100.17,0.03,0.79,-0.35,0,83.8,0.2,18,0.39,-0.14,104.1,29,2,0,2,271,200,0,1,1,0,6,11
13/02/2023 9:00,26.6,-0.2,100.25,-0.02,1.42,-0.02,0,85,0.1,0,0.58,0.09,103.1,5.5,1,0,1,271,200,0,14,11,10,13,13
13/02/2023 10:00,26.3,-0.1,100.28,0,1.03,-0.71,0,85.6,0,0,0.56,0,79.9,-1,1,0,1,234,250,0,2,0,5,3,1
13/02/2023 11:00,26.3,-0.2,100.34,0,1.93,-1.78,0,88.8,1.6,0,0.81,-0.2,99.9,-6,0,0,0,271,200,0,2,4,1,0,9
13/02/2023 12:00,25.9,0.1,100.37,0,3.07,0.29,0,88.6,-0.8,0,0.99,0.13,122.4,8.7,0,0,0,271,200,0,1,12,7,13,13
13/02/2023 13:00,26,0,100.36,0.01,3.4,0.47,0,85.9,-0.2,0,1.26,0.22,121.6,1.4,0,0,0,271,200,0,7,4,5,14,12
13/02/2023 14:00,25.3,-0.2,100.33,-0.01,3.9,0.2,0,87.2,1.5,0,1.86,0.23,140.7,18,0,0,0,271,200,0,6,3,0,6,3
13/02/2023 15:00,24.7,-0.6,100.27,-0.04,2.97,-0.22,2.584,90.9,3.4,0,0.9,-0.1,83.2,-9.1,0,0,0,271,200,0,4,9,1,1,14
13/02/2023 16:00,23.5,-0.4,100.25,-0.03,0.69,-0.47,0.017,93.2,2.3,0,0.39,0.07,76.6,-87.1,0,0,0,271,200,0,8,1,11,4,13
13/02/2023 17:00,23.2,-0.1,100.26,0.02,0.54,-0.92,0.017,93.4,-0.2,0,0.25,-0.32,99.4,-38.6,0,0,0,271,200,0,5,1,3,7,9
13/02/2023 18:00,23.4,0.2,100.33,0.02,2.05,1.07,0,94.2,0.5,0,1.15,0.58,169.3,-17,0,0,0,271,200,0,7,12,14,4,7
13/02/2023 19:00,23.5,0,100.38,0.01,3.38,0.81,0,94.8,0.6,0,1.64,0.25,158.9,-2.6,4,0,4,271,200,0,4,12,7,9,7
13/02/2023 20:00,23.2,0.1,100.43,0.01,3.82,0.64,0,93.9,-1,26,2.04,0.4,164,-1.6,11,10,21,271,200,0,4,2,10,9,14
13/02/2023 21:00,23.6,0.4,100.47,0.02,2.44,-0.52,0,92.9,-1,86,1.26,-0.3,159.4,2.6,26,12,38,234,250,0,5,3,6,1,12
13/02/2023 22:00,24.6,-0.4,100.47,0,2.57,-0.05,0,94.5,4.9,181,0.71,-0.51,146.4,-5.8,43,25,68,271,200,0,7,12,4,9,12
13/02/2023 23:00,25.6,0,100.51,0,1.02,-0.21,0,88.6,-2.1,267,0.57,0.12,65.1,-25.7,81,88,169,234,250,0,7,8,8,13,8
14/02/2023 0:00,27.4,0.4,100.48,-0.01,2.69,1.3,0,82.5,-1.3,925,0.93,0.26,10.2,-20.6,139,107,246,271,200,0,4,13,7,12,3
14/02/2023 1:00,28.8,0.9,100.45,-0.04,2.07,-0.55,0,78.3,-1.3,1039,0.94,0.02,68.6,10.2,32,45,77,271,200,0,2,7,6,3,14
14/02/2023 2:00,29.2,0.6,100.37,0,3.22,-0.87,0,73.7,-2.2,803,1.14,0.01,355.1,334.8,62,38,100,271,200,0,11,0,13,2,5
14/02/2023 3:00,30.2,0.4,100.3,-0.02,8.28,3.71,0,68.7,-0.3,997,1.86,0.61,303.1,278.6,46,75,121,271,200,0,8,9,12,13,1
14/02/2023 4:00,28.6,-1.2,100.12,0,4.5,-3.37,0,76.9,6.5,623,1.69,0.09,323.1,14.2,58,54,112,271,200,0,13,12,11,8,9
14/02/2023 5:00,27.3,-0.2,100.15,0.03,4.42,1.43,0,78.7,2.5,22,1.25,0.24,330,-12.4,96,26,122,271,200,0,14,6,14,14,12
14/02/2023 6:00,20.5,-4,100.39,0.21,5.33,0.91,44.625,95.1,4.7,0,1.95,0.7,108.1,-221.9,4,12,16,234,250,0,4,4,12,14,11
14/02/2023 7:00,20.6,-0.1,100.33,-0.04,2.42,-1.36,0.476,95.7,2.9,9,0.61,-0.08,17.5,-294.9,17,8,25,271,200,0,10,10,0,4,3
14/02/2023 8:00,21.6,0.6,100.32,-0.07,1.91,1.02,0.017,96,0.4,11,0.82,0.43,122.2,30.3,21,1,22,271,200,0,5,14,2,11,0
14/02/2023 9:00,21.3,0.2,100.49,0.06,2.79,0.18,0,96.8,-0.8,0,1.65,0.35,166.6,17.2,12,0,12,271,200,0,9,13,0,0,5
14/02/2023 10:00,20.9,-0.2,100.68,0.09,2.03,-0.04,0,97.4,0.4,0,1.11,0.1,184.8,-7.9,65,0,65,271,200,0,9,9,14,2,0
14/02/2023 11:00,20.9,0.2,100.72,-0.02,2.94,0.65,0,97.3,-0.8,0,1.71,0.35,175.9,-6.7,0,0,0,271,200,0,2,1,13,6,0
14/02/2023 12:00,20.9,0.1,100.8,-0.01,2.47,-0.34,0,97.8,0.3,0,1.47,-0.02,181,16.2,0,0,0,271,200,0,5,8,6,9,12
14/02/2023 13:00,21.2,0.1,100.78,0.02,2.06,-0.08,0,97,-0.8,0,1.1,-0.12,170.8,-7.7,0,0,0,271,200,0,5,12,9,11,9
14/02/2023 14:00,18.9,-1.1,100.89,0.04,8.31,5.81,2.227,100,0,0,3.41,2.08,135.6,-22.1,0,0,0,271,200,0,9,6,14,13,13
14/02/2023 15:00,18.6,0.1,100.97,0.01,5.42,-2.96,3.706,96.8,0.7,0,1.71,-1.33,158.9,10.5,0,0,0,271,200,0,2,8,6,13,12
14/02/2023 16:00,18.7,0.2,100.74,-0.08,1.8,0.62,0.034,97.4,-0.5,0,0.51,0.09,303.3,38,0,0,0,271,200,0,5,11,11,8,10
14/02/2023 17:00,19,-0.4,100.75,0.04,4,-1.25,0,99.9,1.8,0,1.79,-0.33,172.2,15.6,0,0,0,271,200,0,12,14,5,11,6
14/02/2023 18:00,18.8,0,100.81,0.02,3.69,-0.19,0,98.2,-0.1,0,1.63,-0.4,170.4,3.9,0,0,0,234,250,0,3,3,10,2,14
14/02/2023 19:00,18.6,0,100.91,0.04,3.48,-0.42,0.017,98.3,-0.2,0,2.01,-0.05,165.7,-1.8,2,0,2,271,200,0,14,4,11,1,5
14/02/2023 20:00,19.1,0.3,100.97,0.03,4.9,1.09,0,96.4,-1,14,2.4,0.27,168.6,1.7,5,10,15,234,250,0,7,0,6,0,3
14/02/2023 21:00,20.7,0.1,101.05,0.02,5.51,0.51,0,95.3,0.7,57,2.58,-0.06,165.9,-1.8,16,10,26,271,200,0,14,10,7,7,1
14/02/2023 22:00,22.7,0.4,101.11,0.01,6.36,0.91,0,85.8,-1.3,75,2.83,-0.02,148.8,-6.4,32,18,50,271,200,0,5,5,12,12,0
14/02/2023 23:00,24.3,0.3,101.12,0.01,8.8,1.18,0,80,0.2,80,2.99,-0.56,145.8,-2,24,17,41,271,200,0,4,14,5,0,14
15/02/2023 0:00,25.7,1,101.14,0,7.81,3.56,0,76.8,-5,905,2.39,0.66,138.2,15.9,28,22,50,234,250,0,1,8,7,14,3
15/02/2023 1:00,26.8,1,101.12,-0.01,9.12,0.63,0,74.3,-2.5,1044,1.86,-0.58,127.6,-8.2,57,27,84,234,250,0,14,2,4,1,1
15/02/2023 2:00,26.8,-0.1,101.11,-0.01,3.76,-4.19,0,71.5,-1.1,1128,1.44,-0.9,101.6,-33.9,41,27,68,234,250,0,11,1,9,0,3
15/02/2023 3:00,25.4,-1.6,101.11,0.02,4.08,-2.1,0,73.6,4.1,204,1.6,-0.49,87.6,-29.1,51,62,113,271,200,0,10,1,13,14,12
15/02/2023 4:00,26.3,0.9,101.02,-0.02,7.64,2.31,0,73.8,-2.5,828,1.93,-0.11,106.1,11.5,66,40,106,271,200,0,7,0,10,9,5
15/02/2023 5:00,25.8,-0.3,101.02,0.01,4.68,0.63,0,66.3,-1.3,379,1.49,0.05,86.5,-2,25,18,43,271,200,0,13,3,11,1,12
15/02/2023 6:00,25.2,-0.5,101.03,0,3.49,0.37,0,69.5,-1,151,1.4,0.03,85.1,1.1,67,64,131,271,200,0,11,3,14,4,1
15/02/2023 7:00,24.8,0.1,101.07,0.02,2.56,-0.82,0,69.1,-1.1,75,1.27,0.02,73,0.7,19,19,38,271,200,0,7,1,1,4,6
15/02/2023 8:00,24.2,-0.1,101.15,0.01,4.02,0.52,0,68.9,-2,14,1.33,0.03,73.8,-19,17,3,20,271,200,0,13,11,6,0,8
15/02/2023 9:00,24.3,0,101.23,0.01,3.46,-0.42,0,69,-0.5,0,1.38,0.1,88.8,7.8,8,0,8,271,200,0,3,12,1,2,4
15/02/2023 10:00,23.7,0,101.29,0,2.53,-0.61,0,68.2,-0.1,0,1.15,0.07,77.8,3.3,2,0,2,271,200,0,11,9,8,10,8
15/02/2023 11:00,24,0,101.4,0.02,2.13,-0.92,0,64.1,-0.7,0,1.1,-0.26,76.2,-9.1,0,0,0,271,200,0,3,7,1,8,12
15/02/2023 12:00,23.4,-0.3,101.43,0,1.95,0.18,0,69.5,2.3,0,0.86,-0.05,74.7,3.1,0,0,0,234,250,0,6,7,7,4,7
15/02/2023 13:00,24.2,0.1,101.42,-0.01,3.46,1.68,0,65.8,-1.1,0,1.17,0.28,68.5,-0.6,4,0,4,271,200,0,10,5,13,3,2
15/02/2023 14:00,23.6,0,101.4,0,2.92,-0.44,0,69.4,-0.4,0,1.05,-0.08,70.1,-4.4,0,0,0,271,200,0,13,0,8,9,10
15/02/2023 15:00,23,-0.4,101.36,-0.01,4.08,1.5,0,71.7,2.1,0,0.97,-0.01,90.7,12.7,0,0,0,271,200,0,13,8,6,6,2
15/02/2023 16:00,22.9,-0.2,101.31,-0.01,2.64,-0.93,0,68,-1.2,0,0.9,-0.19,90.5,6.2,0,0,0,271,200,0,0,6,12,4,10
15/02/2023 17:00,22.8,-0.4,101.3,0.01,3.09,-0.57,0,65.2,0.5,0,0.92,-0.15,91.6,-7.9,0,0,0,271,200,0,7,11,6,6,11
15/02/2023 18:00,20.5,-0.5,101.33,0.01,2.61,-0.44,0,79.4,2.9,0,1.46,0.28,168.5,-3.3,0,0,0,271,200,0,13,9,4,3,1
15/02/2023 19:00,19.6,-0.1,101.4,0.01,3.53,0.34,0,85.6,0.3,0,1.4,-0.16,167.3,0.2,5,0,5,271,200,0,4,3,6,14,1
15/02/2023 20:00,19.8,0.2,101.45,0.01,3.78,1.01,0,83.3,-0.9,30,1.5,-0.03,167.5,2.6,17,11,28,271,200,0,0,13,5,1,9
15/02/2023 21:00,20.9,0.8,101.5,0.03,3.93,0.64,0,78.7,-2.4,51,2.06,0.19,156.7,-2,15,14,29,271,200,0,14,9,3,12,10
15/02/2023 22:00,23.2,0.2,101.55,0.02,5.45,1.92,0,72.6,-1.4,79,2.12,0.17,154.5,5.9,21,14,35,271,200,0,11,14,4,1,13
15/02/2023 23:00,25.4,1.1,101.6,0.01,6.11,1.41,0,65,-4.8,110,2,0.23,135.2,-0.9,14,14,28,271,200,0,9,11,5,7,3
16/02/2023 0:00,25.5,1,101.57,-0.03,4.6,0.62,0,65.8,-4.6,899,1.79,0.27,135.8,2.5,73,82,155,271,200,0,3,10,0,9,1
16/02/2023 1:00,25.8,0.7,101.54,0,4.73,-1.12,0,64.2,-2.2,1013,1.46,-0.15,122.2,14.7,74,92,166,271,200,0,4,9,10,14,1
16/02/2023 2:00,27.1,0.8,101.49,-0.02,3.46,0.37,0,56.7,-2.2,940,1.33,-0.02,110.1,30.7,46,62,108,271,200,0,12,9,0,8,4
16/02/2023 3:00,26.5,-1.2,101.42,-0.02,4.31,1.47,0,55.6,2,996,1.44,0.23,96.1,23.8,62,53,115,271,200,0,9,14,0,9,5
16/02/2023 4:00,26.7,0.3,101.36,-0.02,2.94,-1.91,0,57.2,-1.9,876,1.58,0.13,55.4,-20.7,25,26,51,271,200,0,0,1,8,1,11
16/02/2023 5:00,26.7,0.6,101.29,-0.01,2.76,-0.79,0,55.9,-1.4,701,1.37,-0.23,61.2,2.2,22,17,39,271,200,0,14,6,3,9,9
16/02/2023 6:00,26,0.3,101.24,-0.01,3.39,0.79,0,55,-1,484,1.33,-0.17,71.6,6.3,33,29,62,271,200,0,4,12,5,9,7
16/02/2023 7:00,26.2,-0.2,101.23,0,2.01,-0.66,0,56.1,0.4,253,0.95,-0.03,68.7,4.3,38,20,58,271,200,0,2,12,10,10,7
16/02/2023 8:00,24.6,-1,101.27,0,2.69,0.4,0,56.7,2.5,53,1.16,0,74.5,6.6,33,15,48,271,200,0,3,11,5,13,13
16/02/2023 9:00,24,0.3,101.31,-0.01,1.91,-0.08,0,59.5,-2.1,0,0.89,0.16,64.9,-1.4,12,8,20,234,250,0,9,1,1,6,1
16/02/2023 10:00,23.1,-0.2,101.34,0,1.12,-0.14,0,66.6,2.2,0,0.52,-0.02,58.3,3.8,0,0,0,271,200,0,12,1,9,4,4
16/02/2023 11:00,23.1,-0.2,101.38,0.01,1.14,0.14,0,70.5,1.8,0,0.49,0.1,54.6,0.9,0,0,0,271,200,0,8,1,4,10,1
16/02/2023 12:00,22.7,-0.2,101.45,0.02,0.57,-0.01,0,73.2,1.6,0,0.22,-0.02,43.3,-3.2,0,0,0,271,200,0,13,8,2,6,2
16/02/2023 13:00,21.3,-0.2,101.46,0,1.2,-0.23,0,74.4,0.8,0,0.56,-0.06,181.2,18,0,0,0,271,200,0,6,10,6,4,14
16/02/2023 14:00,20.7,-0.1,101.43,-0.01,1.64,-0.5,0,77,0.3,0,0.87,-0.07,179.8,1.2,0,0,0,271,200,0,9,14,7,14,13
16/02/2023 15:00,20.5,0,101.36,-0.01,1.95,0.3,0,78.5,0.1,0,0.9,0.09,173.4,-9.9,1,0,1,271,200,0,8,10,7,4,2
16/02/2023 16:00,20.4,0.2,101.32,-0.01,1.53,-0.19,0,79.2,-0.6,0,0.91,0.13,173.3,-10.2,0,0,0,271,200,0,10,2,4,8,14
16/02/2023 17:00,20.4,0,101.29,-0.01,3.14,1.17,0,80.2,0.8,0,1.25,0.26,166.3,-2.7,0,0,0,271,200,0,8,3,1,14,10
16/02/2023 18:00,19.5,-0.4,101.34,0.03,2.7,0.21,0,83,0.5,0,1.35,0.08,162.7,-3.1,0,0,0,271,200,0,7,3,14,5,7
16/02/2023 19:00,19.6,0.2,101.37,0.01,1.81,-0.64,0,81.7,-1,0,0.92,-0.16,168.5,-0.7,1,0,1,271,200,0,8,9,0,8,11
16/02/2023 20:00,20.3,0.3,101.44,0.02,3,0.8,0,79.7,-0.4,43,1.33,0.42,170.3,12.6,28,14,42,271,200,0,1,6,11,11,9
16/02/2023 21:00,21.7,0.4,101.48,0,4.28,0.74,0,76.2,-1.3,82,2.16,0.56,158.6,-0.7,25,15,40,271,200,0,1,12,5,8,8
16/02/2023 22:00,23.3,0.5,101.51,0.02,4.89,0.4,0,73.3,-0.7,120,1.97,0.15,148.2,4.4,39,31,70,271,200,0,6,4,7,7,9
16/02/2023 23:00,24.9,0.4,101.52,0.01,5.03,2.02,0,67.5,-3.5,96,1.47,0.23,125.9,2.8,183,104,287,271,200,0,0,6,9,9,11
17/02/2023 0:00,25.3,-0.9,101.48,0,4.81,-0.03,0,65.3,3.3,805,1.19,-0.07,89.6,-35.5,33,53,86,271,200,0,4,5,13,12,8
17/02/2023 1:00,26.1,-0.7,101.42,-0.02,3.25,-0.83,0,59.4,0.1,1045,1.15,-0.01,116.2,5.2,31,34,65,271,200,0,11,9,10,3,1
17/02/2023 2:00,26.3,-0.7,101.39,-0.01,2.88,1.08,0,57.8,-0.2,884,1.12,0.19,76.2,-3.4,25,26,51,271,200,0,10,11,3,12,0
17/02/2023 3:00,26.8,0.2,101.3,-0.02,2.45,0.65,0,59.8,0.2,1079,0.95,0.04,60.3,-11.1,6,12,18,271,200,0,8,9,13,8,0
17/02/2023 4:00,27.1,1,101.24,-0.02,2.28,0.17,0,61.6,-2.7,922,1.09,-0.13,61.3,-0.3,3,10,13,271,200,0,5,1,13,3,1
17/02/2023 5:00,26.3,-0.9,101.2,0.01,2.68,0.06,0,62.7,3.2,583,1.26,0.13,58.1,-1.1,72,27,99,234,250,0,3,4,7,11,4
17/02/2023 6:00,25.9,-0.7,101.12,-0.01,2.92,-0.34,0,63.2,3.3,387,1.22,0.06,58.6,-6.9,75,33,108,271,200,0,12,11,10,11,5
17/02/2023 7:00,25.3,-0.2,101.16,0.03,2.45,0.33,0,66.3,1.3,92,1.22,0.08,48,-6.4,84,31,115,271,200,0,6,2,14,14,13
17/02/2023 8:00,24.6,0,101.23,0.03,1.42,-0.08,0,67.8,-0.8,31,0.71,0.03,55.6,-1,40,34,74,271,200,0,0,6,7,1,2
17/02/2023 9:00,23.9,-0.1,101.26,0,1.29,0.22,0,71.4,1,0,0.43,-0.03,46,-1.3,50,24,74,na,na,na,na,na,na,na,na
17/02/2023 10:00,24.1,0,101.29,0,1.76,0.65,0,71.6,0,0,0.69,0.14,51.5,6.3,11,9,20,271,200,0,0,13,12,5,6
17/02/2023 11:00,23.8,-0.1,101.37,0,0.77,-0.83,0,74.4,1.2,0,0.28,-0.25,47.4,-5.1,1,1,2,271,200,0,9,5,11,12,1
17/02/2023 12:00,23.7,-0.1,101.39,0.01,0.86,-0.21,0,76.3,1.3,0,0.29,0.03,103.7,35.3,6,2,8,271,200,0,14,14,4,2,13
17/02/2023 13:00,22.3,-0.2,101.38,0,1.34,-0.68,0,80.8,1,0,0.78,-0.18,174,0.8,3,2,5,271,200,0,8,8,11,3,13
17/02/2023 14:00,21.7,-0.1,101.34,-0.01,1.77,-0.36,0,82.7,-0.4,0,1.08,-0.03,167.2,6.4,0,0,0,271,200,0,8,12,8,1,13
17/02/2023 15:00,21.4,0.1,101.28,0,1.54,-0.15,0,83.4,-0.9,0,0.9,0.03,183.8,19.1,0,0,0,271,200,0,12,13,2,10,9
17/02/2023 16:00,21.2,-0.2,101.24,-0.02,1.5,-0.28,0,84.4,0.9,0,0.86,-0.03,183,2.8,0,0,0,234,250,0,0,13,11,9,4
17/02/2023 17:00,20.8,-0.2,101.22,-0.01,1.18,-0.35,0,85.9,1,0,0.61,-0.3,170.5,-9.6,0,0,0,271,200,0,6,3,12,4,7
17/02/2023 18:00,21.4,-0.2,101.23,0.01,2.17,0.89,0,84.6,1.4,0,0.81,0.23,177.1,2.1,0,0,0,271,200,0,7,6,1,3,7
17/02/2023 19:00,21.1,0,101.28,0.01,2.46,0.15,0,86.1,-0.2,0,1.18,0.12,166.3,-5.1,6,2,8,271,200,0,11,11,11,10,14
17/02/2023 20:00,20.5,0,101.34,0.01,1.95,-0.25,0,88.2,-0.2,20,1.14,-0.13,168.5,1.2,38,19,57,234,250,0,8,12,9,13,11
17/02/2023 21:00,22,0.6,101.39,0.03,3.15,0.12,0,84.6,-1.3,149,1.53,-0.22,163.1,2.3,62,67,129,234,250,0,10,5,11,5,11
17/02/2023 22:00,23.7,0.4,101.43,0.01,3.36,-0.08,0,81.4,-0.6,75,1.39,-0.6,145.5,-16.8,87,86,173,271,200,0,12,14,2,6,2
17/02/2023 23:00,25.9,0.3,101.43,0,3.04,-0.86,0,75.9,-0.6,116,1.27,0.13,140.3,8.5,116,97,213,271,200,0,12,4,11,4,10
18/02/2023 0:00,26.6,0.2,101.43,-0.02,2.82,-1.23,0,72.8,-0.5,906,1.01,-0.22,94.2,-13.3,147,107,254,271,200,0,1,12,10,1,2
18/02/2023 1:00,27,0.2,101.4,-0.02,1.94,-1.25,0,68,-1.1,948,0.93,-0.13,57.5,-17,63,98,161,271,200,0,12,1,13,8,12
18/02/2023 2:00,26.3,-0.3,101.37,0.01,2.63,-0.11,0,69.9,0.4,409,0.99,-0.1,69.4,11.6,60,55,115,234,250,0,8,14,5,9,11
18/02/2023 3:00,26.7,0.3,101.27,-0.03,2.42,0.16,0,66.5,-1.4,978,1.27,0.14,63.8,4.3,28,13,41,271,200,0,10,1,12,14,13
18/02/2023 4:00,28.1,1.3,101.18,-0.03,2.51,0.3,0,59.8,-4.5,830,1.23,0.06,58.5,6.1,19,23,42,271,200,0,14,5,7,7,14
18/02/2023 5:00,26.6,0.1,101.11,-0.02,2.15,-0.67,0,64.8,0.4,644,0.96,-0.28,47.4,-4,57,33,90,271,200,0,5,4,5,1,11
18/02/2023 6:00,26.7,-1.7,101.07,-0.01,1.98,-0.12,0,63,5.3,426,1.07,-0.04,49.3,2.2,99,98,197,271,200,0,14,6,5,12,13
18/02/2023 7:00,27.1,0.5,101.1,0.01,2.1,-0.21,0,59.6,-2.7,205,0.85,-0.04,55.5,8.1,32,60,92,271,200,0,11,11,6,14,2
18/02/2023 8:00,25.6,-0.3,101.13,0.02,2,0.35,0,60.2,0.2,18,0.66,-0.13,51.3,7.5,36,19,55,271,200,0,8,11,3,7,12
18/02/2023 9:00,24.6,-0.1,101.18,0.01,1.46,-0.11,0,61.6,0.2,0,0.54,-0.02,41.9,3.8,2,0,2,271,200,0,8,9,12,4,10
18/02/2023 10:00,24.2,-0.1,101.23,0.01,0.72,-0.28,0,65.5,1.7,0,0.32,-0.08,17.3,-25.1,13,5,18,234,250,0,8,8,2,2,6
18/02/2023 11:00,24.3,0.1,101.27,0,0.73,-0.7,0,70.9,0.5,0,0.27,-0.08,36.8,36.5,4,1,5,234,250,0,1,0,10,9,12
18/02/2023 12:00,23.9,-0.3,101.29,-0.02,1.77,0.53,0,72.4,1.1,0,0.44,0.12,305.7,289.7,0,0,0,271,200,0,8,11,13,2,2
18/02/2023 13:00,22.8,-0.3,101.29,0,0.84,-0.24,0,74.6,0.7,0,0.39,-0.07,285.4,2.3,0,0,0,271,200,0,4,7,3,1,1
18/02/2023 14:00,22.3,-0.2,101.27,0,0.62,-0.05,0,77.8,2.1,0,0.28,0.05,189.4,-97.7,0,0,0,271,200,0,8,10,2,13,7
18/02/2023 15:00,21.9,-0.2,101.23,-0.01,1,0.29,0,78.5,0.8,0,0.55,0.13,188.6,5,0,0,0,271,200,0,13,1,11,3,4
18/02/2023 16:00,20.9,-0.4,101.22,-0.02,0.76,-0.08,0,83.2,2.5,0,0.43,-0.09,170.7,-28.1,0,0,0,271,200,0,3,0,4,2,5
18/02/2023 17:00,20.8,-0.1,101.25,0.02,1.08,-0.03,0,82.3,-0.1,0,0.54,-0.01,177.9,-14.7,0,0,0,271,200,0,13,7,3,4,2
18/02/2023 18:00,20.4,0.1,101.28,-0.01,1.32,-0.06,0,84.1,-0.7,0,0.71,0.12,180.5,2.3,0,0,0,271,200,0,11,8,6,10,9
18/02/2023 19:00,20.5,0,101.34,0.02,1.16,-0.16,0,83.2,0.1,0,0.58,0.02,195.6,3.8,6,0,6,271,200,0,10,0,3,5,9
18/02/2023 20:00,20.4,0.1,101.45,0.03,2.5,0.61,0,84.8,0.2,58,1.28,0.2,172.8,-0.6,37,25,62,271,200,0,14,1,3,11,3
18/02/2023 21:00,21.4,0.5,101.47,-0.02,3.13,-0.06,0,83,-0.9,81,1.48,-0.26,163.8,6.2,76,90,166,271,200,0,8,13,8,3,7
18/02/2023 22:00,23.8,0.1,101.55,0,3.15,0.12,0,76.3,-0.3,129,1.29,-0.01,160.9,-9.5,100,119,219,271,200,0,4,6,9,4,10
18/02/2023 23:00,25.6,0.9,101.53,-0.03,2.88,-1.17,0,71.6,-2.7,552,1.17,-0.6,145.8,-12.8,152,206,358,271,200,0,3,6,14,0,14
19/02/2023 0:00,26.8,-0.5,101.52,0,2.8,1.14,0,64.2,-2,933,1.2,0.5,111.1,7.6,120,158,278,271,200,0,12,14,7,11,13
19/02/2023 1:00,27.6,-0.2,101.5,0.01,2.41,-0.57,0,63.7,0.5,919,1.11,0.12,59.9,-22.9,97,128,225,271,200,0,1,12,8,12,13
19/02/2023 2:00,27.7,1.1,101.48,-0.02,2.11,-0.31,0,62.9,-2.5,898,1.05,0.05,80.9,17.9,89,110,199,271,200,0,3,7,11,3,3
19/02/2023 3:00,27,0.1,101.45,-0.01,2.45,0.44,0,63.3,-0.5,770,1.2,0.24,55.2,-14.4,106,107,213,271,200,0,11,10,9,0,7
19/02/2023 4:00,26.9,0.6,101.38,-0.01,3.26,0.34,0,66,0.3,744,1.42,0.06,61.4,5.1,93,83,176,271,200,0,3,13,9,12,4
19/02/2023 5:00,26.6,-1.6,101.39,0.02,3.41,0.57,0,67.2,5,293,1.09,0.01,63.4,8.7,119,136,255,271,200,0,0,5,3,14,14
19/02/2023 6:00,25.7,0.1,101.38,-0.01,1.99,-0.32,0,67,0.3,178,0.78,-0.15,58.7,-4.9,101,120,221,271,200,0,1,5,3,9,1
19/02/2023 7:00,25.4,-0.3,101.4,0.02,2.48,0.32,0,69,1.9,85,1.18,0.36,55,-5.5,97,162,259,271,200,0,8,14,8,9,7
19/02/2023 8:00,25.1,-0.1,101.45,0,2.44,0.75,0,68.3,-0.8,17,0.91,0.13,53.9,-0.8,16,67,83,271,200,0,2,3,9,13,2
19/02/2023 9:00,24.7,0.1,101.54,0.02,1.88,0.49,0,68.9,-0.7,0,0.85,0.28,60.7,2.3,0,0,0,271,200,0,3,0,1,4,2
19/02/2023 10:00,24.7,0.2,101.58,0.02,1.72,0.21,0,70.1,-0.3,0,0.78,0.1,56.4,5.2,5,1,6,271,200,0,6,4,2,6,1
19/02/2023 11:00,24.6,0.1,101.62,0.02,2.05,0.6,0,70.5,-0.7,0,0.94,0.13,55.8,4.8,1,0,1,271,200,0,2,1,12,10,0
19/02/2023 12:00,24.1,-0.3,101.62,0,1.11,0.12,0,70.8,1.1,0,0.61,0.1,58.1,1.6,2,3,5,271,200,0,12,5,10,7,4
19/02/2023 13:00,24.2,0,101.58,0,1.26,0,0,70.6,-0.1,0,0.54,-0.07,53.2,-4.9,1,5,6,271,200,0,0,11,0,2,6
19/02/2023 14:00,24.2,0.2,101.54,-0.03,1.96,1.1,0,69.7,-1,0,0.61,0.2,75.7,5,0,6,6,271,200,0,7,3,12,10,14
19/02/2023 15:00,23.9,-0.2,101.52,-0.01,2.2,0.58,0,73.7,3.2,0,1.03,0.3,58.8,-2.7,0,6,6,271,200,0,0,6,3,12,6
19/02/2023 16:00,24.4,0,101.45,-0.03,1.58,-0.1,0,72.7,0.3,0,0.74,-0.12,60.6,1.1,0,6,6,271,200,0,12,4,3,2,6
